time_step,total_seconds,hours,minutes,seconds,rpm,band,caution_seconds,redline_seconds
132000,125400,34,50,0,8317,Cruise,14640,10620
132060,125460,34,51,0,3539,Climb,14640,10620
132120,125520,34,52,0,2707,Idle,14640,10620
132180,125520,34,52,0,134,PowerOff,14640,10620
132240,125580,34,53,0,9274,Caution,14700,10620
132300,125640,34,54,0,7857,Cruise,14700,10620
132360,125700,34,55,0,7855,Cruise,14700,10620
132420,125760,34,56,0,6920,Cruise,14700,10620
132480,125820,34,57,0,9552,Caution,14760,10620
132540,125880,34,58,0,2346,Idle,14760,10620
132600,125940,34,59,0,7797,Cruise,14760,10620
132660,126000,35,0,0,9101,Caution,14820,10620
132720,126060,35,1,0,3278,Idle,14820,10620
132780,126120,35,2,0,5682,Climb,14820,10620
132840,126180,35,3,0,3841,Climb,14820,10620
132900,126240,35,4,0,8803,Cruise,14820,10620
132960,126300,35,5,0,8363,Cruise,14820,10620
133020,126360,35,6,0,10078,RedLine,14820,10680
133080,126420,35,7,0,7111,Cruise,14820,10680
133140,126480,35,8,0,6136,Cruise,14820,10680
133200,126540,35,9,0,7512,Cruise,14820,10680
133260,126600,35,10,0,4728,Climb,14820,10680
133320,126660,35,11,0,9005,Caution,14880,10680
133380,126720,35,12,0,8514,Cruise,14880,10680
133440,126780,35,13,0,8277,Cruise,14880,10680
133500,126840,35,14,0,6996,Cruise,14880,10680
133560,126900,35,15,0,5762,Climb,14880,10680
133620,126960,35,16,0,1977,Idle,14880,10680
133680,127020,35,17,0,8494,Cruise,14880,10680
133740,127080,35,18,0,10055,RedLine,14880,10740
133800,127140,35,19,0,9018,Caution,14940,10740
133860,127200,35,20,0,9417,Caution,15000,10740
133920,127260,35,21,0,9768,Caution,15060,10740
133980,127320,35,22,0,8046,Cruise,15060,10740
134040,127380,35,23,0,7768,Cruise,15060,10740
134100,127440,35,24,0,5863,Climb,15060,10740
134160,127500,35,25,0,7231,Cruise,15060,10740
134220,127560,35,26,0,6592,Cruise,15060,10740
134280,127620,35,27,0,7947,Cruise,15060,10740
134340,127680,35,28,0,6288,Cruise,15060,10740
134400,127740,35,29,0,3015,Idle,15060,10740
134460,127800,35,30,0,6481,Cruise,15060,10740
134520,127860,35,31,0,8167,Cruise,15060,10740
134580,127920,35,32,0,4417,Climb,15060,10740
134640,127980,35,33,0,4426,Climb,15060,10740
134700,128040,35,34,0,8582,Cruise,15060,10740
134760,128100,35,35,0,8082,Cruise,15060,10740
134820,128160,35,36,0,5853,Climb,15060,10740
134880,128220,35,37,0,8225,Cruise,15060,10740
134940,128280,35,38,0,3233,Idle,15060,10740
135000,128340,35,39,0,7886,Cruise,15060,10740
135060,128400,35,40,0,9084,Caution,15120,10740
135120,128460,35,41,0,6598,Cruise,15120,10740
135180,128520,35,42,0,9281,Caution,15180,10740
135240,128580,35,43,0,4960,Climb,15180,10740
135300,128640,35,44,0,5577,Climb,15180,10740
135360,128640,35,44,0,192,PowerOff,15180,10740
135420,128700,35,45,0,9374,Caution,15240,10740
135480,128760,35,46,0,6674,Cruise,15240,10740
135540,128760,35,46,0,249,PowerOff,15240,10740
135600,128820,35,47,0,8382,Cruise,15240,10740
135660,128880,35,48,0,8992,Cruise,15240,10740
135720,128940,35,49,0,6148,Cruise,15240,10740
135780,128940,35,49,0,516,PowerOff,15240,10740
135840,129000,35,50,0,4596,Climb,15240,10740
135900,129060,35,51,0,10060,RedLine,15240,10800
135960,129120,35,52,0,1918,Idle,15240,10800
136020,129180,35,53,0,2752,Idle,15240,10800
136080,129240,35,54,0,5584,Climb,15240,10800
136140,129300,35,55,0,8769,Cruise,15240,10800
136200,129360,35,56,0,10031,RedLine,15240,10860
136260,129420,35,57,0,10889,OverLimit,15240,10920
136320,129480,35,58,0,2775,Idle,15240,10920
136380,129540,35,59,0,1387,Idle,15240,10920
136440,129600,36,0,0,6797,Cruise,15240,10920
136500,129660,36,1,0,8593,Cruise,15240,10920
136560,129720,36,2,0,7310,Cruise,15240,10920
136620,129780,36,3,0,7912,Cruise,15240,10920
136680,129840,36,4,0,7833,Cruise,15240,10920
136740,129900,36,5,0,7354,Cruise,15240,10920
136800,129960,36,6,0,9298,Caution,15300,10920
136860,130020,36,7,0,9541,Caution,15360,10920
136920,130080,36,8,0,5232,Climb,15360,10920
136980,130140,36,9,0,8046,Cruise,15360,10920
137040,130200,36,10,0,6872,Cruise,15360,10920
137100,130260,36,11,0,6813,Cruise,15360,10920
137160,130320,36,12,0,1122,Idle,15360,10920
137220,130380,36,13,0,2633,Idle,15360,10920
137280,130380,36,13,0,614,PowerOff,15360,10920
137340,130440,36,14,0,7860,Cruise,15360,10920
137400,130500,36,15,0,2106,Idle,15360,10920
137460,130560,36,16,0,8032,Cruise,15360,10920
137520,130620,36,17,0,9443,Caution,15420,10920
137580,130680,36,18,0,8616,Cruise,15420,10920
137640,130740,36,19,0,6501,Cruise,15420,10920
137700,130800,36,20,0,8387,Cruise,15420,10920
137760,130860,36,21,0,7542,Cruise,15420,10920
137820,130920,36,22,0,8981,Cruise,15420,10920
137880,130980,36,23,0,6795,Cruise,15420,10920
137940,131040,36,24,0,6574,Cruise,15420,10920
138000,131100,36,25,0,7070,Cruise,15420,10920
138060,131160,36,26,0,4969,Climb,15420,10920
138120,131220,36,27,0,5765,Climb,15420,10920
138180,131280,36,28,0,3867,Climb,15420,10920
138240,131340,36,29,0,7494,Cruise,15420,10920
138300,131400,36,30,0,9247,Caution,15480,10920
138360,131460,36,31,0,9073,Caution,15540,10920
138420,131520,36,32,0,8606,Cruise,15540,10920
138480,131580,36,33,0,5171,Climb,15540,10920
138540,131640,36,34,0,8216,Cruise,15540,10920
138600,131700,36,35,0,5225,Climb,15540,10920
138660,131760,36,36,0,9100,Caution,15600,10920
138720,131820,36,37,0,8278,Cruise,15600,10920
138780,131880,36,38,0,1212,Idle,15600,10920
138840,131940,36,39,0,4361,Climb,15600,10920
138900,132000,36,40,0,7972,Cruise,15600,10920
138960,132060,36,41,0,4945,Climb,15600,10920
139020,132120,36,42,0,8509,Cruise,15600,10920
139080,132120,36,42,0,124,PowerOff,15600,10920
139140,132180,36,43,0,9282,Caution,15660,10920
139200,132240,36,44,0,3954,Climb,15660,10920
139260,132300,36,45,0,2785,Idle,15660,10920
139320,132360,36,46,0,8211,Cruise,15660,10920
139380,132420,36,47,0,3999,Climb,15660,10920
139440,132480,36,48,0,10545,OverLimit,15660,10980
139500,132540,36,49,0,4017,Climb,15660,10980
139560,132600,36,50,0,6281,Cruise,15660,10980
139620,132660,36,51,0,6219,Cruise,15660,10980
139680,132720,36,52,0,4156,Climb,15660,10980
139740,132780,36,53,0,4980,Climb,15660,10980
139800,132780,36,53,0,235,PowerOff,15660,10980
139860,132840,36,54,0,2996,Idle,15660,10980
139920,132900,36,55,0,8396,Cruise,15660,10980
139980,132960,36,56,0,6536,Cruise,15660,10980
140040,133020,36,57,0,7941,Cruise,15660,10980
140100,133080,36,58,0,4098,Climb,15660,10980
140160,133140,36,59,0,5746,Climb,15660,10980
140220,133200,37,0,0,5701,Climb,15660,10980
140280,133260,37,1,0,6957,Cruise,15660,10980
140340,133320,37,2,0,8792,Cruise,15660,10980
140400,133380,37,3,0,9578,Caution,15720,10980
140460,133440,37,4,0,3978,Climb,15720,10980
140520,133500,37,5,0,9185,Caution,15780,10980
140580,133560,37,6,0,7134,Cruise,15780,10980
140640,133620,37,7,0,9708,Caution,15840,10980
140700,133680,37,8,0,9698,Caution,15900,10980
140760,133740,37,9,0,7594,Cruise,15900,10980
140820,133800,37,10,0,5775,Climb,15900,10980
140880,133860,37,11,0,5805,Climb,15900,10980
140940,133920,37,12,0,9198,Caution,15960,10980
141000,133980,37,13,0,3948,Climb,15960,10980
141060,134040,37,14,0,8476,Cruise,15960,10980
141120,134100,37,15,0,7465,Cruise,15960,10980
141180,134160,37,16,0,1699,Idle,15960,10980
141240,134220,37,17,0,1018,Idle,15960,10980
141300,134280,37,18,0,4277,Climb,15960,10980
141360,134340,37,19,0,5251,Climb,15960,10980
141420,134400,37,20,0,8521,Cruise,15960,10980
141480,134460,37,21,0,7784,Cruise,15960,10980
141540,134520,37,22,0,5431,Climb,15960,10980
141600,134580,37,23,0,2470,Idle,15960,10980
141660,134640,37,24,0,3538,Climb,15960,10980
141720,134700,37,25,0,8071,Cruise,15960,10980
141780,134700,37,25,0,714,PowerOff,15960,10980
141840,134760,37,26,0,7594,Cruise,15960,10980
141900,134760,37,26,0,744,PowerOff,15960,10980
141960,134820,37,27,0,9772,Caution,16020,10980
142020,134880,37,28,0,5152,Climb,16020,10980
142080,134940,37,29,0,2516,Idle,16020,10980
142140,135000,37,30,0,8221,Cruise,16020,10980
142200,135060,37,31,0,8190,Cruise,16020,10980
142260,135120,37,32,0,9959,RedLine,16020,11040
142320,135180,37,33,0,9547,Caution,16080,11040
142380,135240,37,34,0,5667,Climb,16080,11040
142440,135240,37,34,0,608,PowerOff,16080,11040
142500,135300,37,35,0,9483,Caution,16140,11040
142560,135360,37,36,0,1585,Idle,16140,11040
142620,135420,37,37,0,3700,Climb,16140,11040
142680,135480,37,38,0,9136,Caution,16200,11040
142740,135540,37,39,0,6048,Cruise,16200,11040
142800,135600,37,40,0,5834,Climb,16200,11040
142860,135660,37,41,0,7628,Cruise,16200,11040
142920,135720,37,42,0,10093,RedLine,16200,11100
142980,135780,37,43,0,8447,Cruise,16200,11100
143040,135840,37,44,0,2889,Idle,16200,11100
143100,135900,37,45,0,5367,Climb,16200,11100
143160,135960,37,46,0,1198,Idle,16200,11100
143220,136020,37,47,0,9720,Caution,16260,11100
143280,136080,37,48,0,4377,Climb,16260,11100
143340,136140,37,49,0,7728,Cruise,16260,11100
143400,136200,37,50,0,4370,Climb,16260,11100
143460,136260,37,51,0,8660,Cruise,16260,11100
143520,136320,37,52,0,3275,Idle,16260,11100
143580,136380,37,53,0,9399,Caution,16320,11100
143640,136440,37,54,0,9882,RedLine,16320,11160
143700,136500,37,55,0,7968,Cruise,16320,11160
143760,136560,37,56,0,4291,Climb,16320,11160
143820,136620,37,57,0,4859,Climb,16320,11160
143880,136680,37,58,0,1958,Idle,16320,11160
143940,136740,37,59,0,8974,Cruise,16320,11160
144000,136800,38,0,0,10120,RedLine,16320,11220
144060,136860,38,1,0,9357,Caution,16380,11220
144120,136920,38,2,0,6925,Cruise,16380,11220
144180,136980,38,3,0,2394,Idle,16380,11220
144240,137040,38,4,0,9920,RedLine,16380,11280
144300,137100,38,5,0,1039,Idle,16380,11280
144360,137160,38,6,0,10039,RedLine,16380,11340
144420,137220,38,7,0,10184,RedLine,16380,11400
144480,137280,38,8,0,6667,Cruise,16380,11400
144540,137340,38,9,0,10080,RedLine,16380,11460
144600,137400,38,10,0,2953,Idle,16380,11460
144660,137460,38,11,0,7964,Cruise,16380,11460
144720,137520,38,12,0,8587,Cruise,16380,11460
144780,137580,38,13,0,9397,Caution,16440,11460
144840,137640,38,14,0,8384,Cruise,16440,11460
144900,137700,38,15,0,8987,Cruise,16440,11460
144960,137760,38,16,0,7253,Cruise,16440,11460
145020,137820,38,17,0,7597,Cruise,16440,11460
145080,137880,38,18,0,1797,Idle,16440,11460
145140,137940,38,19,0,6473,Cruise,16440,11460
145200,138000,38,20,0,10183,RedLine,16440,11520
145260,138060,38,21,0,3555,Climb,16440,11520
145320,138120,38,22,0,8276,Cruise,16440,11520
145380,138180,38,23,0,6518,Cruise,16440,11520
145440,138240,38,24,0,9114,Caution,16500,11520
145500,138300,38,25,0,8386,Cruise,16500,11520
145560,138360,38,26,0,9112,Caution,16560,11520
145620,138420,38,27,0,2532,Idle,16560,11520
145680,138480,38,28,0,5287,Climb,16560,11520
145740,138540,38,29,0,2138,Idle,16560,11520
145800,138600,38,30,0,3809,Climb,16560,11520
145860,138600,38,30,0,173,PowerOff,16560,11520
145920,138660,38,31,0,9554,Caution,16620,11520
145980,138720,38,32,0,9982,RedLine,16620,11580
146040,138780,38,33,0,9506,Caution,16680,11580
146100,138840,38,34,0,7035,Cruise,16680,11580
146160,138900,38,35,0,7285,Cruise,16680,11580
146220,138960,38,36,0,7074,Cruise,16680,11580
146280,139020,38,37,0,9955,RedLine,16680,11640
146340,139080,38,38,0,5740,Climb,16680,11640
146400,139140,38,39,0,8020,Cruise,16680,11640
146460,139200,38,40,0,9841,RedLine,16680,11700
146520,139260,38,41,0,8031,Cruise,16680,11700
146580,139320,38,42,0,2736,Idle,16680,11700
146640,139380,38,43,0,2870,Idle,16680,11700
146700,139440,38,44,0,8366,Cruise,16680,11700
146760,139500,38,45,0,8477,Cruise,16680,11700
146820,139560,38,46,0,6499,Cruise,16680,11700
146880,139620,38,47,0,8191,Cruise,16680,11700
146940,139680,38,48,0,2554,Idle,16680,11700
147000,139740,38,49,0,8228,Cruise,16680,11700
147060,139800,38,50,0,4080,Climb,16680,11700
147120,139860,38,51,0,9977,RedLine,16680,11760
147180,139860,38,51,0,848,PowerOff,16680,11760
147240,139920,38,52,0,1406,Idle,16680,11760
147300,139980,38,53,0,7700,Cruise,16680,11760
147360,140040,38,54,0,6850,Cruise,16680,11760
147420,140100,38,55,0,7910,Cruise,16680,11760
147480,140160,38,56,0,7454,Cruise,16680,11760
147540,140220,38,57,0,7264,Cruise,16680,11760
147600,140280,38,58,0,9978,RedLine,16680,11820
147660,140340,38,59,0,3404,Idle,16680,11820
147720,140400,39,0,0,4836,Climb,16680,11820
147780,140460,39,1,0,8612,Cruise,16680,11820
147840,140520,39,2,0,7534,Cruise,16680,11820
147900,140520,39,2,0,519,PowerOff,16680,11820
147960,140580,39,3,0,4499,Climb,16680,11820
148020,140640,39,4,0,7564,Cruise,16680,11820
148080,140700,39,5,0,9105,Caution,16740,11820
148140,140760,39,6,0,5046,Climb,16740,11820
148200,140760,39,6,0,318,PowerOff,16740,11820
148260,140820,39,7,0,5323,Climb,16740,11820
148320,140880,39,8,0,8743,Cruise,16740,11820
148380,140940,39,9,0,1036,Idle,16740,11820
148440,141000,39,10,0,7991,Cruise,16740,11820
148500,141060,39,11,0,3625,Climb,16740,11820
148560,141120,39,12,0,6438,Cruise,16740,11820
148620,141180,39,13,0,3826,Climb,16740,11820
148680,141240,39,14,0,6664,Cruise,16740,11820
148740,141240,39,14,0,663,PowerOff,16740,11820
148800,141300,39,15,0,9314,Caution,16800,11820
148860,141360,39,16,0,7675,Cruise,16800,11820
148920,141420,39,17,0,6885,Cruise,16800,11820
148980,141480,39,18,0,9607,Caution,16860,11820
149040,141540,39,19,0,8059,Cruise,16860,11820
149100,141600,39,20,0,5222,Climb,16860,11820
149160,141600,39,20,0,167,PowerOff,16860,11820
149220,141660,39,21,0,1674,Idle,16860,11820
149280,141720,39,22,0,6964,Cruise,16860,11820
149340,141780,39,23,0,5219,Climb,16860,11820
149400,141780,39,23,0,493,PowerOff,16860,11820
149460,141840,39,24,0,7234,Cruise,16860,11820
149520,141900,39,25,0,7557,Cruise,16860,11820
149580,141960,39,26,0,9005,Caution,16920,11820
149640,141960,39,26,0,130,PowerOff,16920,11820
149700,142020,39,27,0,5322,Climb,16920,11820
149760,142080,39,28,0,6419,Cruise,16920,11820
149820,142140,39,29,0,8552,Cruise,16920,11820
149880,142200,39,30,0,7897,Cruise,16920,11820
149940,142260,39,31,0,9939,RedLine,16920,11880
150000,142320,39,32,0,1084,Idle,16920,11880
150060,142380,39,33,0,8673,Cruise,16920,11880
150120,142440,39,34,0,3015,Idle,16920,11880
150180,142500,39,35,0,9585,Caution,16980,11880
150240,142560,39,36,0,2845,Idle,16980,11880
150300,142620,39,37,0,9789,Caution,17040,11880
150360,142680,39,38,0,1439,Idle,17040,11880
150420,142740,39,39,0,4301,Climb,17040,11880
150480,142800,39,40,0,6255,Cruise,17040,11880
150540,142860,39,41,0,4398,Climb,17040,11880
150600,142920,39,42,0,10311,OverLimit,17040,11940
150660,142980,39,43,0,5090,Climb,17040,11940
150720,143040,39,44,0,1945,Idle,17040,11940
150780,143100,39,45,0,8131,Cruise,17040,11940
150840,143160,39,46,0,5402,Climb,17040,11940
150900,143220,39,47,0,10105,RedLine,17040,12000
150960,143280,39,48,0,9606,Caution,17100,12000
151020,143340,39,49,0,5012,Climb,17100,12000
151080,143400,39,50,0,6597,Cruise,17100,12000
151140,143460,39,51,0,4706,Climb,17100,12000
151200,143460,39,51,0,365,PowerOff,17100,12000
151260,143520,39,52,0,3737,Climb,17100,12000
151320,143580,39,53,0,10366,OverLimit,17100,12060
151380,143640,39,54,0,9395,Caution,17160,12060
151440,143700,39,55,0,9374,Caution,17220,12060
151500,143760,39,56,0,4122,Climb,17220,12060
151560,143820,39,57,0,2236,Idle,17220,12060
151620,143880,39,58,0,9668,Caution,17280,12060
151680,143940,39,59,0,7909,Cruise,17280,12060
151740,144000,40,0,0,6080,Cruise,17280,12060
151800,144060,40,1,0,8067,Cruise,17280,12060
151860,144120,40,2,0,8080,Cruise,17280,12060
151920,144180,40,3,0,2688,Idle,17280,12060
151980,144240,40,4,0,5401,Climb,17280,12060
152040,144300,40,5,0,10012,RedLine,17280,12120
152100,144360,40,6,0,8447,Cruise,17280,12120
152160,144420,40,7,0,5023,Climb,17280,12120
152220,144480,40,8,0,10144,RedLine,17280,12180
152280,144540,40,9,0,9297,Caution,17340,12180
152340,144600,40,10,0,2414,Idle,17340,12180
152400,144660,40,11,0,7444,Cruise,17340,12180
152460,144720,40,12,0,6362,Cruise,17340,12180
152520,144780,40,13,0,5969,Climb,17340,12180
152580,144840,40,14,0,9606,Caution,17400,12180
152640,144900,40,15,0,6825,Cruise,17400,12180
152700,144960,40,16,0,2051,Idle,17400,12180
152760,145020,40,17,0,9197,Caution,17460,12180
152820,145080,40,18,0,9599,Caution,17520,12180
152880,145140,40,19,0,4202,Climb,17520,12180
152940,145200,40,20,0,6330,Cruise,17520,12180
153000,145260,40,21,0,6577,Cruise,17520,12180
153060,145320,40,22,0,4644,Climb,17520,12180
153120,145380,40,23,0,9181,Caution,17580,12180
153180,145440,40,24,0,1661,Idle,17580,12180
153240,145500,40,25,0,8372,Cruise,17580,12180
153300,145560,40,26,0,7431,Cruise,17580,12180
153360,145620,40,27,0,7257,Cruise,17580,12180
153420,145680,40,28,0,8278,Cruise,17580,12180
153480,145740,40,29,0,2325,Idle,17580,12180
153540,145800,40,30,0,10141,RedLine,17580,12240
153600,145860,40,31,0,2777,Idle,17580,12240
153660,145920,40,32,0,9784,Caution,17640,12240
153720,145980,40,33,0,8075,Cruise,17640,12240
153780,146040,40,34,0,8748,Cruise,17640,12240
153840,146100,40,35,0,3710,Climb,17640,12240
153900,146100,40,35,0,188,PowerOff,17640,12240
153960,146160,40,36,0,8381,Cruise,17640,12240
154020,146220,40,37,0,9929,RedLine,17640,12300
154080,146280,40,38,0,4081,Climb,17640,12300
154140,146340,40,39,0,4442,Climb,17640,12300
154200,146400,40,40,0,9055,Caution,17700,12300
154260,146460,40,41,0,4924,Climb,17700,12300
154320,146520,40,42,0,7800,Cruise,17700,12300
154380,146580,40,43,0,6268,Cruise,17700,12300
154440,146640,40,44,0,9784,Caution,17760,12300
154500,146700,40,45,0,7797,Cruise,17760,12300
154560,146760,40,46,0,8744,Cruise,17760,12300
154620,146820,40,47,0,3903,Climb,17760,12300
154680,146880,40,48,0,6620,Cruise,17760,12300
154740,146940,40,49,0,7224,Cruise,17760,12300
154800,147000,40,50,0,10459,OverLimit,17760,12360
154860,147060,40,51,0,6639,Cruise,17760,12360
154920,147120,40,52,0,5452,Climb,17760,12360
154980,147180,40,53,0,8260,Cruise,17760,12360
155040,147240,40,54,0,4084,Climb,17760,12360
155100,147300,40,55,0,8819,Cruise,17760,12360
155160,147360,40,56,0,3972,Climb,17760,12360
155220,147420,40,57,0,9230,Caution,17820,12360
155280,147480,40,58,0,7582,Cruise,17820,12360
155340,147540,40,59,0,6329,Cruise,17820,12360
155400,147600,41,0,0,4067,Climb,17820,12360
155460,147660,41,1,0,5193,Climb,17820,12360
155520,147720,41,2,0,9654,Caution,17880,12360
155580,147780,41,3,0,2170,Idle,17880,12360
155640,147780,41,3,0,772,PowerOff,17880,12360
155700,147840,41,4,0,8124,Cruise,17880,12360
155760,147900,41,5,0,5525,Climb,17880,12360
155820,147960,41,6,0,8680,Cruise,17880,12360
155880,148020,41,7,0,8079,Cruise,17880,12360
155940,148080,41,8,0,9833,RedLine,17880,12420
156000,148140,41,9,0,8772,Cruise,17880,12420
156060,148200,41,10,0,6213,Cruise,17880,12420
156120,148260,41,11,0,5440,Climb,17880,12420
156180,148320,41,12,0,10627,OverLimit,17880,12480
156240,148380,41,13,0,5809,Climb,17880,12480
156300,148380,41,13,0,274,PowerOff,17880,12480
156360,148440,41,14,0,6275,Cruise,17880,12480
156420,148500,41,15,0,2674,Idle,17880,12480
156480,148560,41,16,0,7764,Cruise,17880,12480
156540,148620,41,17,0,9989,RedLine,17880,12540
156600,148680,41,18,0,10658,OverLimit,17880,12600
156660,148740,41,19,0,6551,Cruise,17880,12600
156720,148800,41,20,0,8440,Cruise,17880,12600
156780,148860,41,21,0,6406,Cruise,17880,12600
156840,148860,41,21,0,490,PowerOff,17880,12600
156900,148920,41,22,0,2523,Idle,17880,12600
156960,148980,41,23,0,5932,Climb,17880,12600
157020,149040,41,24,0,2771,Idle,17880,12600
157080,149100,41,25,0,7677,Cruise,17880,12600
157140,149160,41,26,0,1955,Idle,17880,12600
157200,149220,41,27,0,6530,Cruise,17880,12600
157260,149280,41,28,0,8500,Cruise,17880,12600
157320,149340,41,29,0,9762,Caution,17940,12600
157380,149400,41,30,0,5491,Climb,17940,12600
157440,149460,41,31,0,5777,Climb,17940,12600
157500,149520,41,32,0,7945,Cruise,17940,12600
157560,149580,41,33,0,9571,Caution,18000,12600
157620,149640,41,34,0,8771,Cruise,18000,12600
157680,149700,41,35,0,3804,Climb,18000,12600
157740,149760,41,36,0,1367,Idle,18000,12600
157800,149820,41,37,0,8703,Cruise,18000,12600
157860,149820,41,37,0,394,PowerOff,18000,12600
157920,149880,41,38,0,5701,Climb,18000,12600
157980,149940,41,39,0,5069,Climb,18000,12600
158040,150000,41,40,0,10309,OverLimit,18000,12660
158100,150060,41,41,0,8720,Cruise,18000,12660
158160,150120,41,42,0,10415,OverLimit,18000,12720
158220,150180,41,43,0,1595,Idle,18000,12720
158280,150240,41,44,0,4733,Climb,18000,12720
158340,150300,41,45,0,1148,Idle,18000,12720
158400,150360,41,46,0,7064,Cruise,18000,12720
158460,150420,41,47,0,6200,Cruise,18000,12720
158520,150480,41,48,0,8633,Cruise,18000,12720
158580,150540,41,49,0,1245,Idle,18000,12720
158640,150600,41,50,0,3998,Climb,18000,12720
158700,150660,41,51,0,9275,Caution,18060,12720
158760,150720,41,52,0,4420,Climb,18060,12720
158820,150780,41,53,0,4578,Climb,18060,12720
158880,150840,41,54,0,9959,RedLine,18060,12780
158940,150900,41,55,0,3668,Climb,18060,12780
159000,150960,41,56,0,6803,Cruise,18060,12780
159060,151020,41,57,0,5216,Climb,18060,12780
159120,151080,41,58,0,2829,Idle,18060,12780
159180,151140,41,59,0,5751,Climb,18060,12780
159240,151200,42,0,0,2699,Idle,18060,12780
159300,151260,42,1,0,6797,Cruise,18060,12780
159360,151320,42,2,0,10729,OverLimit,18060,12840
159420,151320,42,2,0,74,PowerOff,18060,12840
159480,151380,42,3,0,6416,Cruise,18060,12840
159540,151440,42,4,0,8205,Cruise,18060,12840
159600,151500,42,5,0,9708,Caution,18120,12840
159660,151560,42,6,0,10137,RedLine,18120,12900
159720,151620,42,7,0,1337,Idle,18120,12900
159780,151680,42,8,0,9786,Caution,18180,12900
159840,151740,42,9,0,8148,Cruise,18180,12900
159900,151800,42,10,0,7420,Cruise,18180,12900
159960,151860,42,11,0,10894,OverLimit,18180,12960
160020,151920,42,12,0,4316,Climb,18180,12960
160080,151980,42,13,0,6011,Cruise,18180,12960
160140,152040,42,14,0,8966,Cruise,18180,12960
160200,152100,42,15,0,5922,Climb,18180,12960
160260,152160,42,16,0,3027,Idle,18180,12960
160320,152220,42,17,0,6800,Cruise,18180,12960
160380,152280,42,18,0,5523,Climb,18180,12960
160440,152340,42,19,0,9837,RedLine,18180,13020
160500,152400,42,20,0,2640,Idle,18180,13020
160560,152460,42,21,0,10961,OverLimit,18180,13080
160620,152520,42,22,0,3981,Climb,18180,13080
160680,152580,42,23,0,9919,RedLine,18180,13140
160740,152640,42,24,0,7157,Cruise,18180,13140
160800,152700,42,25,0,9427,Caution,18240,13140
160860,152700,42,25,0,609,PowerOff,18240,13140
160920,152760,42,26,0,6782,Cruise,18240,13140
160980,152820,42,27,0,5204,Climb,18240,13140
161040,152880,42,28,0,6517,Cruise,18240,13140
161100,152940,42,29,0,5812,Climb,18240,13140
161160,153000,42,30,0,1528,Idle,18240,13140
161220,153060,42,31,0,7645,Cruise,18240,13140
161280,153120,42,32,0,6473,Cruise,18240,13140
161340,153180,42,33,0,7817,Cruise,18240,13140
161400,153240,42,34,0,8708,Cruise,18240,13140
161460,153300,42,35,0,4711,Climb,18240,13140
161520,153360,42,36,0,5451,Climb,18240,13140
161580,153420,42,37,0,7048,Cruise,18240,13140
161640,153480,42,38,0,3788,Climb,18240,13140
161700,153540,42,39,0,6624,Cruise,18240,13140
161760,153600,42,40,0,6480,Cruise,18240,13140
161820,153660,42,41,0,6103,Cruise,18240,13140
161880,153720,42,42,0,10804,OverLimit,18240,13200
161940,153780,42,43,0,6628,Cruise,18240,13200
162000,153840,42,44,0,9967,RedLine,18240,13260
162060,153900,42,45,0,7169,Cruise,18240,13260
162120,153960,42,46,0,3527,Climb,18240,13260
162180,154020,42,47,0,1974,Idle,18240,13260
162240,154080,42,48,0,9376,Caution,18300,13260
162300,154140,42,49,0,2346,Idle,18300,13260
162360,154200,42,50,0,9216,Caution,18360,13260
162420,154260,42,51,0,9479,Caution,18420,13260
162480,154320,42,52,0,6592,Cruise,18420,13260
162540,154380,42,53,0,4186,Climb,18420,13260
162600,154440,42,54,0,5835,Climb,18420,13260
162660,154500,42,55,0,5372,Climb,18420,13260
162720,154560,42,56,0,3806,Climb,18420,13260
162780,154620,42,57,0,4715,Climb,18420,13260
162840,154680,42,58,0,5234,Climb,18420,13260
162900,154740,42,59,0,9167,Caution,18480,13260
162960,154800,43,0,0,8866,Cruise,18480,13260
163020,154860,43,1,0,5363,Climb,18480,13260
163080,154920,43,2,0,9570,Caution,18540,13260
163140,154980,43,3,0,8176,Cruise,18540,13260
163200,155040,43,4,0,7690,Cruise,18540,13260
163260,155040,43,4,0,796,PowerOff,18540,13260
163320,155040,43,4,0,305,PowerOff,18540,13260
163380,155100,43,5,0,3505,Climb,18540,13260
163440,155160,43,6,0,6323,Cruise,18540,13260
163500,155220,43,7,0,5304,Climb,18540,13260
163560,155280,43,8,0,4688,Climb,18540,13260
163620,155340,43,9,0,7988,Cruise,18540,13260
163680,155400,43,10,0,9275,Caution,18600,13260
163740,155460,43,11,0,10506,OverLimit,18600,13320
163800,155520,43,12,0,5259,Climb,18600,13320
163860,155580,43,13,0,2885,Idle,18600,13320
163920,155640,43,14,0,8140,Cruise,18600,13320
163980,155700,43,15,0,7838,Cruise,18600,13320
164040,155760,43,16,0,1441,Idle,18600,13320
164100,155820,43,17,0,6290,Cruise,18600,13320
164160,155880,43,18,0,9226,Caution,18660,13320
164220,155940,43,19,0,4052,Climb,18660,13320
164280,156000,43,20,0,4187,Climb,18660,13320
164340,156060,43,21,0,8529,Cruise,18660,13320
164400,156120,43,22,0,7331,Cruise,18660,13320
164460,156180,43,23,0,9734,Caution,18720,13320
164520,156240,43,24,0,9991,RedLine,18720,13380
164580,156300,43,25,0,6329,Cruise,18720,13380
164640,156360,43,26,0,4902,Climb,18720,13380
164700,156420,43,27,0,9976,RedLine,18720,13440
